2018-05-17T08:00:09.875+0000 I CONTROL  [initandlisten] MongoDB starting : pid=31 port=27017 dbpath=/mongo/mem 64-bit host=node1
2018-05-17T08:00:13.906+0000 I REPL     [conn1] replSetInitiate admin command received from client
2018-05-17T08:00:13.913+0000 I REPL     [conn1] replSetInitiate config object with 3 members parses ok
2018-05-17T08:00:13.913+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to node2:27017
2018-05-17T08:00:13.914+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to node3:27017
2018-05-17T08:00:13.916+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to node2:27017, took 3ms (1 connections now open to node2:27017)
2018-05-17T08:00:13.917+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to node3:27017, took 4ms (1 connections now open to node3:27017)
2018-05-17T08:00:13.919+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:39474 #2 (2 connections now open)
2018-05-17T08:00:13.920+0000 I REPL     [conn1] ******
2018-05-17T08:00:13.921+0000 I REPL     [conn1] creating replication oplog of size: 990MB...
2018-05-17T08:00:13.921+0000 I STORAGE  [conn1] createCollection: local.oplog.rs with no UUID.
2018-05-17T08:00:13.922+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:59648 #3 (3 connections now open)
2018-05-17T08:00:13.923+0000 I NETWORK  [conn3] received client metadata from 172.23.0.3:59648 conn3: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-17T08:00:13.924+0000 I STORAGE  [conn1] Starting WiredTigerRecordStoreThread local.oplog.rs
2018-05-17T08:00:13.924+0000 I STORAGE  [conn1] The size storer reports that the oplog contains 0 records totaling to 0 bytes
2018-05-17T08:00:13.925+0000 I STORAGE  [conn1] Scanning the oplog to determine where to place markers for truncation
2018-05-17T08:00:13.921+0000 I NETWORK  [conn2] received client metadata from 172.23.0.4:39474 conn2: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-17T08:00:13.931+0000 I REPL     [conn1] ******
2018-05-17T08:00:13.931+0000 I STORAGE  [conn1] createCollection: local.system.replset with no UUID.
2018-05-17T08:00:13.933+0000 I COMMAND  [conn1] Assigning UUID 7a7a5f5d-bfc7-4022-acdd-1fda4abf7b40 to collection local.system.rollback.id
2018-05-17T08:00:13.935+0000 I COMMAND  [conn1] Assigning UUID 15374a3c-5dde-454c-ae27-38e1bd45c117 to collection local.system.replset
2018-05-17T08:00:13.936+0000 I COMMAND  [conn1] Assigning UUID e297e983-9bdd-41ad-8118-e5d2ac534317 to collection local.me
2018-05-17T08:00:13.937+0000 I COMMAND  [conn1] Assigning UUID cba59b49-3d0a-4ef5-b132-18e05a103b2f to collection local.startup_log
2018-05-17T08:00:13.937+0000 I COMMAND  [conn1] Assigning UUID 9d5db77e-bf1c-43c2-a4c0-31b2c47fd7b6 to collection local.replset.minvalid
2018-05-17T08:00:13.938+0000 I COMMAND  [conn1] Assigning UUID f7f1eaef-455e-4e90-992b-a36438d7a82c to collection local.oplog.rs
2018-05-17T08:00:13.938+0000 I STORAGE  [conn1] createCollection: admin.system.version with provided UUID: 95d22b72-a137-43fb-ad92-3cdda29c47a7
2018-05-17T08:00:13.941+0000 I COMMAND  [conn1] setting featureCompatibilityVersion to 3.6
2018-05-17T08:00:13.941+0000 I NETWORK  [conn1] Skip closing connection for connection # 3
2018-05-17T08:00:13.941+0000 I NETWORK  [conn1] Skip closing connection for connection # 2
2018-05-17T08:00:13.942+0000 I NETWORK  [conn1] Skip closing connection for connection # 1
2018-05-17T08:00:13.942+0000 I REPL     [conn1] New replica set config in use: { _id: "rs0", version: 1, protocolVersion: 1, members: [ { _id: 0, host: "node1:27017", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 1, host: "node2:27017", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 2, host: "node3:27017", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 } ], settings: { chainingAllowed: true, heartbeatIntervalMillis: 2000, heartbeatTimeoutSecs: 10, electionTimeoutMillis: 10000, catchUpTimeoutMillis: -1, catchUpTakeoverDelayMillis: 30000, getLastErrorModes: {}, getLastErrorDefaults: { w: 1, wtimeout: 0 }, replicaSetId: ObjectId('5afd368d6542631ece31af66') } }
2018-05-17T08:00:13.942+0000 I REPL     [conn1] This node is node1:27017 in the config
2018-05-17T08:00:13.943+0000 I REPL     [conn1] transition to STARTUP2 from STARTUP
2018-05-17T08:00:13.944+0000 I REPL     [replexec-0] Member node2:27017 is now in state STARTUP
2018-05-17T08:00:13.944+0000 I REPL     [conn1] Starting replication storage threads
2018-05-17T08:00:13.945+0000 I REPL     [replexec-1] Member node3:27017 is now in state STARTUP
2018-05-17T08:00:13.946+0000 I REPL     [conn1] transition to RECOVERING from STARTUP2
2018-05-17T08:00:13.946+0000 I REPL     [conn1] Starting replication fetcher thread
2018-05-17T08:00:13.947+0000 I REPL     [conn1] Starting replication applier thread
2018-05-17T08:00:13.947+0000 I REPL     [conn1] Starting replication reporter thread
2018-05-17T08:00:13.949+0000 I REPL     [rsSync] transition to SECONDARY from RECOVERING
2018-05-17T08:00:13.953+0000 I NETWORK  [conn1] end connection 172.23.0.3:59636 (2 connections now open)
2018-05-17T08:00:14.796+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:39478 #4 (3 connections now open)
2018-05-17T08:00:14.797+0000 I NETWORK  [conn4] received client metadata from 172.23.0.4:39478 conn4: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-17T08:00:14.802+0000 I REPL     [conn4] replSetInitiate admin command received from client
2018-05-17T08:00:14.809+0000 I NETWORK  [conn4] end connection 172.23.0.4:39478 (2 connections now open)
2018-05-17T08:00:14.966+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:38870 #5 (3 connections now open)
2018-05-17T08:00:14.967+0000 I NETWORK  [conn5] received client metadata from 172.23.0.2:38870 conn5: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-17T08:00:14.983+0000 I REPL     [conn5] replSetInitiate admin command received from client
2018-05-17T08:00:14.999+0000 I NETWORK  [conn5] end connection 172.23.0.2:38870 (2 connections now open)
2018-05-17T08:00:15.929+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:59654 #6 (3 connections now open)
2018-05-17T08:00:15.932+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:39484 #7 (4 connections now open)
2018-05-17T08:00:15.956+0000 I NETWORK  [conn7] end connection 172.23.0.4:39484 (3 connections now open)
2018-05-17T08:00:15.956+0000 I NETWORK  [conn6] end connection 172.23.0.3:59654 (2 connections now open)
2018-05-17T08:00:15.962+0000 I REPL     [replexec-1] Member node2:27017 is now in state STARTUP2
2018-05-17T08:00:15.964+0000 I REPL     [replexec-0] Member node3:27017 is now in state STARTUP2
2018-05-17T08:00:15.978+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:39494 #8 (3 connections now open)
2018-05-17T08:00:15.979+0000 I NETWORK  [conn8] received client metadata from 172.23.0.4:39494 conn8: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-17T08:00:15.984+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:39496 #9 (4 connections now open)
2018-05-17T08:00:15.984+0000 I NETWORK  [conn9] received client metadata from 172.23.0.4:39496 conn9: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-17T08:00:15.986+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:59670 #10 (5 connections now open)
2018-05-17T08:00:15.987+0000 I NETWORK  [conn10] received client metadata from 172.23.0.3:59670 conn10: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-17T08:00:15.992+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:39500 #11 (6 connections now open)
2018-05-17T08:00:15.993+0000 I NETWORK  [conn11] received client metadata from 172.23.0.4:39500 conn11: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-17T08:00:16.007+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:59674 #12 (7 connections now open)
2018-05-17T08:00:16.008+0000 I NETWORK  [conn12] received client metadata from 172.23.0.3:59674 conn12: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-17T08:00:16.464+0000 I REPL     [replexec-0] Member node2:27017 is now in state SECONDARY
2018-05-17T08:00:16.466+0000 I REPL     [replexec-0] Member node3:27017 is now in state SECONDARY
2018-05-17T08:00:20.987+0000 I NETWORK  [conn8] end connection 172.23.0.4:39494 (6 connections now open)
2018-05-17T08:00:21.005+0000 I NETWORK  [conn10] end connection 172.23.0.3:59670 (5 connections now open)
2018-05-17T08:00:25.294+0000 I REPL     [replexec-0] Starting an election, since we've seen no PRIMARY in the past 10000ms
2018-05-17T08:00:25.299+0000 I REPL     [replexec-0] conducting a dry run election to see if we could be elected. current term: 0
2018-05-17T08:00:25.301+0000 I REPL     [replexec-1] VoteRequester(term 0 dry run) received a yes vote from node2:27017; response message: { term: 0, voteGranted: true, reason: "", ok: 1.0, operationTime: Timestamp(1526544013, 1), $clusterTime: { clusterTime: Timestamp(1526544013, 1), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } } }
2018-05-17T08:00:25.301+0000 I REPL     [replexec-1] dry election run succeeded, running for election in term 1
2018-05-17T08:00:25.302+0000 I STORAGE  [replexec-1] createCollection: local.replset.election with generated UUID: cc570bb3-2a90-4800-abe3-5e062e4f67b7
2018-05-17T08:00:25.308+0000 I REPL     [replexec-0] VoteRequester(term 1) received a yes vote from node2:27017; response message: { term: 1, voteGranted: true, reason: "", ok: 1.0, operationTime: Timestamp(1526544013, 1), $clusterTime: { clusterTime: Timestamp(1526544013, 1), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } } }
2018-05-17T08:00:25.308+0000 I REPL     [replexec-0] election succeeded, assuming primary role in term 1
2018-05-17T08:00:25.308+0000 I REPL     [replexec-0] transition to PRIMARY from SECONDARY
2018-05-17T08:00:25.308+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Ending connection to host node3:27017 due to bad connection status; 0 connections to that host remain open
2018-05-17T08:00:25.309+0000 I REPL     [replexec-0] Entering primary catch-up mode.
2018-05-17T08:00:25.310+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to node3:27017
2018-05-17T08:00:25.312+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to node3:27017, took 2ms (1 connections now open to node3:27017)
2018-05-17T08:00:25.313+0000 I REPL     [replexec-0] Caught up to the latest optime known via heartbeats after becoming primary.
2018-05-17T08:00:25.314+0000 I REPL     [replexec-0] Exited primary catch-up mode.
2018-05-17T08:00:26.973+0000 I STORAGE  [rsSync] createCollection: config.transactions with generated UUID: d559b5b9-bb5e-4163-a3c0-ab5da38bb931
2018-05-17T08:00:26.977+0000 I REPL     [rsSync] transition to primary complete; database writes are now permitted
2018-05-17T08:00:26.977+0000 I STORAGE  [monitoring keys for HMAC] createCollection: admin.system.keys with generated UUID: 7524d71c-6c18-4553-8916-63fc04fd6704
2018-05-17T08:00:28.039+0000 I COMMAND  [monitoring keys for HMAC] command admin.system.keys command: insert { insert: "system.keys", bypassDocumentValidation: false, ordered: true, documents: [ { _id: 6556456667574173697, purpose: "HMAC", key: BinData(0, 4BDE0FF913C6ECFEC1624623DAD0C27B7B1BC261), expiresAt: Timestamp(1534320026, 0) } ], writeConcern: { w: "majority", wtimeout: 15000 }, $db: "admin" } ninserted:1 keysInserted:1 numYields:0 reslen:214 locks:{ Global: { acquireCount: { r: 7, w: 5 }, acquireWaitCount: { r: 1 }, timeAcquiringMicros: { r: 3923 } }, Database: { acquireCount: { r: 1, w: 2, W: 3 } }, Collection: { acquireCount: { r: 1, w: 2 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 1062ms
2018-05-17T08:00:28.051+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:59678 #13 (6 connections now open)
2018-05-17T08:00:28.051+0000 I NETWORK  [conn13] received client metadata from 172.23.0.3:59678 conn13: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-17T08:00:51.994+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:39508 #14 (7 connections now open)
2018-05-17T08:00:51.995+0000 I NETWORK  [conn14] received client metadata from 172.23.0.4:39508 conn14: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-17T08:01:06.590+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:38902 #15 (8 connections now open)
2018-05-17T08:01:06.597+0000 I NETWORK  [conn15] received client metadata from 172.23.0.2:38902 conn15: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:06.612+0000 I STORAGE  [conn15] createCollection: lily.storage with generated UUID: fb399622-b4aa-4f02-8b2f-f09b90cec275
2018-05-17T08:01:06.692+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:39524 #16 (9 connections now open)
2018-05-17T08:01:06.699+0000 I NETWORK  [conn16] received client metadata from 172.23.0.4:39524 conn16: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:06.783+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:59706 #17 (10 connections now open)
2018-05-17T08:01:06.790+0000 I NETWORK  [conn17] received client metadata from 172.23.0.3:59706 conn17: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:06.856+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:59736 #18 (11 connections now open)
2018-05-17T08:01:06.864+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:39566 #19 (12 connections now open)
2018-05-17T08:01:06.867+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:38958 #20 (13 connections now open)
2018-05-17T08:01:06.871+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:39570 #21 (14 connections now open)
2018-05-17T08:01:06.874+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:38962 #22 (15 connections now open)
2018-05-17T08:01:06.893+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:59752 #23 (16 connections now open)
2018-05-17T08:01:06.964+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:39004 #24 (17 connections now open)
2018-05-17T08:01:07.028+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:39642 #25 (18 connections now open)
2018-05-17T08:01:07.047+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:59824 #26 (19 connections now open)
2018-05-17T08:01:07.107+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:59870 #27 (20 connections now open)
2018-05-17T08:01:07.129+0000 I NETWORK  [conn27] received client metadata from 172.23.0.3:59870 conn27: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-17T08:01:13.742+0000 I NETWORK  [listener] connection accepted from 127.0.0.1:48638 #28 (21 connections now open)
2018-05-17T08:01:13.743+0000 I NETWORK  [conn28] received client metadata from 127.0.0.1:48638 conn28: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-17T08:01:13.765+0000 I NETWORK  [conn28] end connection 127.0.0.1:48638 (20 connections now open)
2018-05-17T08:01:16.676+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:44718 #29 (21 connections now open)
2018-05-17T08:01:29.469+0000 I REPL     [replexec-2] Member node2:27017 is now in state RS_DOWN
2018-05-17T08:01:29.469+0000 I REPL     [replexec-2] Member node3:27017 is now in state RS_DOWN
2018-05-17T08:01:29.470+0000 I REPL     [replexec-2] can't see a majority of the set, relinquishing primary
2018-05-17T08:01:29.470+0000 I REPL     [replexec-2] Stepping down from primary in response to heartbeat
2018-05-17T08:01:29.470+0000 I REPL     [replexec-2] transition to SECONDARY from PRIMARY
2018-05-17T08:01:29.471+0000 I NETWORK  [replexec-2] Skip closing connection for connection # 29
2018-05-17T08:01:29.471+0000 I NETWORK  [replexec-2] Skip closing connection for connection # 27
2018-05-17T08:01:29.472+0000 I NETWORK  [replexec-2] Skip closing connection for connection # 26
2018-05-17T08:01:29.472+0000 I NETWORK  [replexec-2] Skip closing connection for connection # 25
2018-05-17T08:01:29.472+0000 I NETWORK  [replexec-2] Skip closing connection for connection # 24
2018-05-17T08:01:29.473+0000 I NETWORK  [replexec-2] Skip closing connection for connection # 23
2018-05-17T08:01:29.473+0000 I NETWORK  [replexec-2] Skip closing connection for connection # 22
2018-05-17T08:01:29.473+0000 I NETWORK  [replexec-2] Skip closing connection for connection # 21
2018-05-17T08:01:29.474+0000 I NETWORK  [replexec-2] Skip closing connection for connection # 20
2018-05-17T08:01:29.474+0000 I NETWORK  [replexec-2] Skip closing connection for connection # 18
2018-05-17T08:01:29.475+0000 I NETWORK  [replexec-2] Skip closing connection for connection # 14
2018-05-17T08:01:29.475+0000 I NETWORK  [replexec-2] Skip closing connection for connection # 13
2018-05-17T08:01:29.475+0000 I NETWORK  [replexec-2] Skip closing connection for connection # 12
2018-05-17T08:01:29.476+0000 I NETWORK  [replexec-2] Skip closing connection for connection # 11
2018-05-17T08:01:29.476+0000 I NETWORK  [replexec-2] Skip closing connection for connection # 9
2018-05-17T08:01:29.477+0000 I NETWORK  [replexec-2] Skip closing connection for connection # 3
2018-05-17T08:01:29.477+0000 I NETWORK  [replexec-2] Skip closing connection for connection # 2
2018-05-17T08:01:29.471+0000 I COMMAND  [conn22] command lily.$cmd command: update { update: "storage", ordered: true, writeConcern: { w: "majority" }, $clusterTime: { clusterTime: Timestamp(1526544079, 106), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("8289e280-b963-4b65-9173-be237ef0eec0") }, $db: "lily" } numYields:0 reslen:362 locks:{ Global: { acquireCount: { r: 2, w: 2 } }, Database: { acquireCount: { w: 2 } }, Collection: { acquireCount: { w: 1 } }, oplog: { acquireCount: { w: 1 } } } protocol:op_query 9996ms
2018-05-17T08:01:29.471+0000 I COMMAND  [conn15] command lily.storage command: find { find: "storage", filter: { key: "key2" }, returnKey: false, showRecordId: false, readConcern: { level: "linearizable" }, $clusterTime: { clusterTime: Timestamp(1526544079, 106), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("6ae155b7-a085-4eb2-b9a3-6a4e33b24dec") }, $db: "lily" } planSummary: COLLSCAN keysExamined:0 docsExamined:3 cursorExhausted:1 numYields:0 nreturned:1 reslen:233 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_query 9025ms
2018-05-17T08:01:29.478+0000 I NETWORK  [conn15] Error sending response to client: SocketException: Broken pipe. Ending connection from 172.23.0.2:38902 (connection id: 15)
2018-05-17T08:01:29.478+0000 I NETWORK  [conn15] end connection 172.23.0.2:38902 (18 connections now open)
2018-05-17T08:01:29.471+0000 I COMMAND  [conn20] command lily.storage command: find { find: "storage", filter: { key: "key2" }, returnKey: false, showRecordId: false, readConcern: { level: "linearizable" }, $clusterTime: { clusterTime: Timestamp(1526544079, 106), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("1c2e5038-9c73-490f-bfe0-e39769e0bab6") }, $db: "lily" } planSummary: COLLSCAN keysExamined:0 docsExamined:3 cursorExhausted:1 numYields:0 nreturned:1 reslen:233 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_query 9997ms
2018-05-17T08:01:29.471+0000 I COMMAND  [conn24] command lily.storage command: find { find: "storage", filter: { key: "key1" }, returnKey: false, showRecordId: false, readConcern: { level: "linearizable" }, $clusterTime: { clusterTime: Timestamp(1526544079, 106), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("0fde1290-4245-4a86-9278-49afe57b1448") }, $db: "lily" } planSummary: COLLSCAN keysExamined:0 docsExamined:3 cursorExhausted:1 numYields:0 nreturned:1 reslen:233 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_query 9995ms
2018-05-17T08:01:29.477+0000 I NETWORK  [conn19] end connection 172.23.0.4:39566 (20 connections now open)
2018-05-17T08:01:29.477+0000 I NETWORK  [conn17] end connection 172.23.0.3:59706 (19 connections now open)
2018-05-17T08:01:29.471+0000 I COMMAND  [conn29] command lily.storage command: find { find: "storage", filter: { key: "key3" }, returnKey: false, showRecordId: false, readConcern: { level: "linearizable" }, $clusterTime: { clusterTime: Timestamp(1526544079, 106), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("13613ff6-d971-477f-b1c3-5f641236a1db") }, $db: "lily" } planSummary: COLLSCAN keysExamined:0 docsExamined:3 cursorExhausted:1 numYields:0 nreturned:1 reslen:233 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_query 9994ms
2018-05-17T08:01:29.471+0000 I COMMAND  [conn16] command lily.storage command: find { find: "storage", filter: { key: "key2" }, returnKey: false, showRecordId: false, readConcern: { level: "linearizable" }, $clusterTime: { clusterTime: Timestamp(1526544079, 118), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("c272f1ca-4729-4fce-908a-690d05ec0c58") }, $db: "lily" } planSummary: COLLSCAN keysExamined:0 docsExamined:3 cursorExhausted:1 numYields:0 nreturned:1 reslen:233 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_query 10000ms
2018-05-17T08:01:29.483+0000 I NETWORK  [conn16] Error sending response to client: SocketException: Broken pipe. Ending connection from 172.23.0.4:39524 (connection id: 16)
2018-05-17T08:01:29.484+0000 I NETWORK  [conn16] end connection 172.23.0.4:39524 (17 connections now open)
2018-05-17T08:01:29.544+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:46558 #30 (18 connections now open)
2018-05-17T08:01:29.546+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:46560 #31 (19 connections now open)
