2018-05-17T08:00:08.695+0000 I CONTROL  [initandlisten] MongoDB starting : pid=30 port=27017 dbpath=/mongo/mem 64-bit host=node3
2018-05-17T08:01:30.153+0000 I REPL     [replexec-1] Member node2:27017 is now in state PRIMARY
2018-05-17T08:01:30.482+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:52596 #17 (12 connections now open)
2018-05-17T08:01:30.483+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:52602 #18 (13 connections now open)
2018-05-17T08:01:30.485+0000 I NETWORK  [conn17] received client metadata from 172.23.0.3:52596 conn17: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:30.486+0000 I NETWORK  [conn18] received client metadata from 172.23.0.3:52602 conn18: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:30.515+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:52624 #19 (14 connections now open)
2018-05-17T08:01:30.516+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:52632 #20 (15 connections now open)
2018-05-17T08:01:30.519+0000 I NETWORK  [conn19] received client metadata from 172.23.0.3:52624 conn19: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:30.523+0000 I NETWORK  [conn20] received client metadata from 172.23.0.3:52632 conn20: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:30.526+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:53134 #21 (16 connections now open)
2018-05-17T08:01:30.537+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:53158 #22 (17 connections now open)
2018-05-17T08:01:30.538+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:53160 #23 (18 connections now open)
2018-05-17T08:01:30.539+0000 I NETWORK  [conn21] received client metadata from 172.23.0.4:53134 conn21: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:30.544+0000 I NETWORK  [conn23] received client metadata from 172.23.0.4:53160 conn23: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:30.545+0000 I NETWORK  [conn22] received client metadata from 172.23.0.4:53158 conn22: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:30.548+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:53170 #24 (19 connections now open)
2018-05-17T08:01:30.549+0000 I NETWORK  [conn24] received client metadata from 172.23.0.4:53170 conn24: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:31.487+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:52686 #25 (20 connections now open)
2018-05-17T08:01:31.488+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:52692 #26 (21 connections now open)
2018-05-17T08:01:31.493+0000 I NETWORK  [conn26] received client metadata from 172.23.0.3:52692 conn26: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:31.496+0000 I NETWORK  [conn25] received client metadata from 172.23.0.3:52686 conn25: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:31.530+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:52726 #27 (22 connections now open)
2018-05-17T08:01:31.531+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:52728 #28 (23 connections now open)
2018-05-17T08:01:31.537+0000 I NETWORK  [conn27] received client metadata from 172.23.0.3:52726 conn27: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:31.540+0000 I NETWORK  [conn28] received client metadata from 172.23.0.3:52728 conn28: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:31.558+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:53246 #29 (24 connections now open)
2018-05-17T08:01:31.559+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:53254 #30 (25 connections now open)
2018-05-17T08:01:31.564+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:53256 #31 (26 connections now open)
2018-05-17T08:01:31.566+0000 I NETWORK  [conn29] received client metadata from 172.23.0.4:53246 conn29: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:31.568+0000 I NETWORK  [conn30] received client metadata from 172.23.0.4:53254 conn30: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:31.569+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:53266 #32 (27 connections now open)
